title,url,raw_price,description
https://www.sauto.cz/osobni/detail/citroen/c4-cactus/209865222,"Citroën C4 Cactus,
1.2 PT,2.maj,ČR,autoAC",180 000 Kč,"2018, 122 765 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/209631135,"Hyundai i30,
Hyundai i30 N-line kombi",405 000 Kč,"2021, 75 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865219,"Škoda Octavia,
1.8",49 000 Kč,"2007, 239 038 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/citroen/c3/209865216,"Citroën C3,
1.2 PT,ČR,Shine,LED",150 000 Kč,"2017, 124 614 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/citroen/c4/209865213,"Citroën C4,
1.6 HDI,navi,autoAC",49 000 Kč,"2012, 296 823 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209865210,"Volkswagen Golf,
1.6TDi,autoAC,adap.temp",140 000 Kč,"2014, 256 541 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf-plus/209865207,"Volkswagen Golf Plus,
1.9 TDi,autoAC",70 000 Kč,"2007, 267 056 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/mondeo/209865204,"Ford Mondeo,
2.0 TDCi",65 000 Kč,"2008, 262 756 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/i3/209865168,"BMW i3,
I3s, 120Ah, 135kw, 2021, 35tkm",590 000 Kč,"2021, 35 000 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/peugeot/307/209865201,"Peugeot 307,
1.6HDI,autoAC",29 000 Kč,"2005, 257 091 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volvo/ex90/207558700,"Volvo EX90,
PURE ELECTRIC TWIN ULTRA 7míst",2 120 000 Kč,"2025, 0 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/peugeot/2008/209865198,"Peugeot 2008,
1.2i,ČR,autoAC",220 000 Kč,"2017, 45 340 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/citroen/c4-picasso/209865195,"Citroën C4 Picasso,
1.6HDi,1.maj,ČR,panorama",195 000 Kč,"2014, 105 430 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/209865192,"Hyundai i30,
1.4T-GDi,2.maj,ČR,AC",290 000 Kč,"2018, 97 129 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/renault/megane/209865189,"Renault Mégane,
1.2 TCe",129 000 Kč,"2014, 149 998 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865186,"Škoda Octavia,
1.9 TDi",19 000 Kč,"2006, 432 511 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865183,"Škoda Octavia,
1.5 TSI,2.maj,ČR,AT",295 000 Kč,"2020, 147 331 km, CNG + benzín, Automatická"
https://www.sauto.cz/osobni/detail/toyota/proace/209865138,Toyota Proace,400 000 Kč,"2016, 203 806 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865171,"Škoda Octavia,
1 maj.plný servis ZÁRUKA 1 ROK",249 999 Kč,"2018, 148 500 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/209847588,"BMW Řada 3,
318d, ČR, nízký nájezd km",349 000 Kč,"2019, 114 710 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209837052,"Škoda Superb,
2.0 TDI 4x4, Webasto,Tažné,PPF",1 199 000 Kč,"2025, 7 878 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/x5/209829594,"BMW X5,
40d, 7-míst, Webasto, 2x kola",1 349 000 Kč,"2021, 133 420 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209774502,"Mercedes-Benz GLC,
220d, Vzduch, Ventilace,Záruka",899 000 Kč,"2019, 85 822 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209761272,"Škoda Superb,
2.0 TFSI, L&K, ČR, 4x4, Záruka",999 000 Kč,"2024, 31 814 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/i3/209746152,"BMW i3,
i3s 120Ah, H/K, Navi profi",649 000 Kč,"2021, 30 779 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209711496,"Mercedes-Benz Třídy C,
C220d 4-Matic, 2x sada kol",449 000 Kč,"2016, 139 078 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/i3/209584638,"BMW i3,
i3s 120Ah, Kamera,Tep.čerpadlo",579 000 Kč,"2022, 22 401 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4-allroad/209577921,"Audi A4 allroad,
2.0TFSI, ČR, tažné, 2 sady kol",289 000 Kč,"2014, 154 635 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/eqe/209564584,"Mercedes-Benz EQE,
300,Hyperscreen,Tažné,SoH98,8%",1 169 000 Kč,"2024, 32 122 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/209452050,"Mercedes-Benz Třídy E,
E400d, Ventilace, Tažné, ČR",1 099 000 Kč,"2021, 80 412 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-5/209393352,"BMW Řada 5,
540d, B&W, Ventilace, Webasto",1 649 000 Kč,"2024, 19 026 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/dodge/ram/209286906,"Dodge Ram,
+HEMI+OFFROAD PAKET+CREW CAB+",999 000 Kč,"2019, 193 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/208961991,"BMW Řada 3,
330d xDrive, Záruka, Tažné",1 175 000 Kč,"2023, 48 400 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/x3/208921455,"BMW X3,
20d, Tažné, HUD, ACC, 360°,H/K",1 525 000 Kč,"2024, 10 250 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/porsche/911/208892328,"Porsche 911,
992,Carrera S, Keramické brzdy",2 949 000 Kč,"2019, 44 044 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/x5/208768782,"BMW X5,
30d, Tažné, ACC, Záruka, H/K",1 899 000 Kč,"2024, 27 698 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/x5/208732028,"BMW X5,
30d, Záruka, Ventilace, Vzduch",999 000 Kč,"2022, 165 603 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-3/208323509,"BMW Řada 3,
M340i xDriv,Tažné,H/K,360°,ACC",1 475 000 Kč,"2023, 13 897 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/ix/208266098,"BMW iX,
40, Masáž, Harman, SoH 97,2%",999 000 Kč,"2022, 69 900 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/citigo/209703135,"Škoda Citigo,
1.0 MPI",195 000 Kč,"2019, 54 000 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209833344,"Škoda Fabia,
1.0 MPI",205 000 Kč,"2018, 105 000 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209865156,"Škoda Fabia,
1.0 TSI 81 kW",229 000 Kč,"2018, 99 000 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/citroen/berlingo/209863995,"Citroën Berlingo,
1.6hdi 73kW, 122tis km, tažné",189 000 Kč,"2016, 122 200 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209862321,"MG ZS,
1.5, Comfort, Serv.kniha",345 000 Kč,"2022, 44 517 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209856009,"Škoda Enyaq iV,
iV 80 (82 kWh), SoH 92%",660 000 Kč,"2021, 90 484 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/tesla/model-3/209855553,"Tesla Model 3,
Std Range Plus 52kWh, SoH 81%",440 000 Kč,"2020, 170 169 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209847504,"Škoda Superb,
iV 1.4 TSI PHEV",460 000 Kč,"2020, 188 710 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/ford/focus/209833566,"Ford Focus,
1.6 16V, Parkovací asistent",50 000 Kč,"2006, 200 526 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/209832999,"Volkswagen Tiguan,
2.0 TDI, 4X4, Xenony",180 000 Kč,"2009, 199 794 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/kia/cee-d/209831868,"Kia Cee´d,
1.4 CVVT, ČR,1.maj, Serv.kniha",140 000 Kč,"2013, 155 065 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/dacia/duster/209825085,"Dacia Duster,
1.6 SCe, Serv.kniha",190 000 Kč,"2017, 50 248 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209695089,"Mercedes-Benz GLE,
300d 4Matic*PANO*KAMERA*CARPLA",1 419 000 Kč,"2020, 95 687 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mg/zs/209824668,"MG ZS,
1.0 Turbo, Exclusive, Automat",430 000 Kč,"2024, 10 420 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/toyota/proace-verso/209790477,"Toyota Proace Verso,
2.0 D-4D, 7 míst, L2, Automat",850 000 Kč,"2022, 69 944 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209773548,"Hyundai Tucson,
1.6 CRDi, Ice Braker, Automat",400 000 Kč,"2020, 77 380 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209768250,"Škoda Kodiaq,
2.0 TSI, Style Plus, 4X4",650 000 Kč,"2020, 111 664 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i30/209744877,"Hyundai i30,
1.5 T-GDI MHEV, Automat, ČR",470 000 Kč,"2023, 51 453 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/toyota/proace-verso/209734971,"Toyota Proace Verso,
2.0 D-4D, 9 míst, L2",760 000 Kč,"2022, 72 068 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209708955,"Škoda Kodiaq,
2.0 TDI, Selection, 4x4, 7míst",1 060 000 Kč,"2024, 21 144 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/tucson/209703024,"Hyundai Tucson,
1.6 T-GDI, N-Line, ČR,1.maj",580 000 Kč,"2023, 20 095 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i20/209685885,"Hyundai i20,
1.2 MPI, NOVÁ CENA, Klima",290 000 Kč,"2023, 14 269 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/mg/zs/209656194,"MG ZS,
1.0 Turbo, Automat, ČR,1.maj",400 000 Kč,"2023, 32 297 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209650800,"Škoda Kodiaq,
2.0 TSI, Style, 4X4, Automat",630 000 Kč,"2021, 113 999 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209633691,"Škoda Superb,
2.0 TDI, Sportline, Automat",600 000 Kč,"2021, 130 061 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/focus/209617953,"Ford Focus,
2.0 TDCi, Navi, Kožené sedačky",190 000 Kč,"2015, 138 539 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/ford/kuga/209607261,"Ford Kuga,
1.5 EcoBoost, Vignale, 4X4",430 000 Kč,"2018, 65 838 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/opel/mokka/209587494,"Opel Mokka,
1.4 Turbo, ČR,1.maj",250 000 Kč,"2017, 61 092 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/karoq/209544312,"Škoda Karoq,
1.0 TSI, Ambition, NOVÁ CENA",400 000 Kč,"2018, 55 380 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/superb/209526237,"Škoda Superb,
1.6 TDI, Style, NOVÁ CENA",390 000 Kč,"2020, 191 385 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/tesla/model-3/209524230,"Tesla Model 3,
Long Range 4WD 78kWh, SoH 84%",560 000 Kč,"2019, 93 951 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209521563,"Škoda Octavia,
1.8 TSI, Laurin&Klement",190 000 Kč,"2014, 288 947 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/kia/cee-d/209516049,"Kia Cee´d,
1.4 T-GDI, GT Line, NOVÁ CENA",360 000 Kč,"2019, 90 948 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/dacia/duster/209515383,"Dacia Duster,
1.0 Eco-G, LPG, Serv.kniha",470 000 Kč,"2025, 4 743 km, LPG + benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209381457,"Škoda Octavia,
1.6 TDI, NOVÁ CENA, Klima",100 000 Kč,"2013, 377 579 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209364831,"Volkswagen Golf,
1.0 TSI, Life, NOVÁ CENA",380 000 Kč,"2020, 56 007 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/209317179,"Škoda Octavia,
1.6 TDI, Ambiente, NOVÁ CENA",140 000 Kč,"2011, 102 676 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/superb/209219058,"Škoda Superb,
2.0 TDI, NOVÁ CENA, Automat",390 000 Kč,"2019, 139 181 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209169462,"Škoda Superb,
2.0 TDI, Laurin&Klement",470 000 Kč,"2020, 178 173 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/kuga/209108076,"Ford Kuga,
2.5 Plug-in Hybrid, Titanium",490 000 Kč,"2020, 86 841 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/i30/208953204,"Hyundai i30,
1.0 T-GDI, Style, Style",470 000 Kč,"2025, 10 254 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/208543565,"Volkswagen Tiguan,
2.0 TSI, Comfortline",480 000 Kč,"2019, 113 919 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/208442612,"Škoda Octavia,
1.9 TDI, po STK",80 000 Kč,"2009, 283 717 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209651697,"Škoda Kodiaq,
2,0TDI176 kW RS 7DSG 4x4",739 900 Kč,"2019, 111 834 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/208505762,"Škoda Kodiaq,
2,0 TSI180 kW RS 7DSG 4x4",879 900 Kč,"2021, 72 494 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/208665032,"Škoda Kodiaq,
TDI142 kW Exclusive Sel 7DSG 4",1 149 900 Kč,"2024, 24 697 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/208647062,"Škoda Kodiaq,
TDI142 kW Exclusive Sel 7DSG 4",1 177 900 Kč,"2024, 25 753 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209241537,"Škoda Kodiaq,
TDI142 kW Exclusive Sel 7DSG 4",1 219 900 Kč,"2024, 25 197 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209762016,"Volkswagen Golf,
eTSI110 kW mHEV DSG Style Vari",589 900 Kč,"2023, 29 516 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209418156,"Volkswagen Golf,
TSI mHEV110 kW DSG Style Varia",659 900 Kč,"2024, 34 733 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/renault/megane/209865024,"Renault Mégane,
1,6 16V, 81 kW, 6 MT ČR",105 000 Kč,"2013, 117 700 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209562264,"Volkswagen Golf,
TSI mHEV110 kW DSG Style Varia",669 000 Kč,"2024, 23 489 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/golf/209392347,"Volkswagen Golf,
TSI110 kW mHEV DSG Style Varia",669 900 Kč,"2024, 29 666 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/gls/209365914,"Mercedes-Benz GLS,
350d 4M*AMG*BURM*PANO*TAŽNÉ*ZÁ",2 079 000 Kč,"2021, 38 297 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/kia/niro-ev/209805279,"Kia Niro EV,
64 kWh, SoH 100%, Automat",470 000 Kč,"2021, 93 914 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209865153,"Škoda Fabia,
1.0, Klima",200 000 Kč,"2019, 60 148 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volvo/v60/208256741,"Volvo V60,
2.4 D6 158 kW R-DESING HYBRID",299 000 Kč,"2015, 231 000 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/audi/q8/209865144,"Audi Q8,
55 TFSI",1 490 000 Kč,"2023, 35 367 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209461812,"Škoda Octavia,
1,6 TDi 81 kW",169 000 Kč,"2015, 276 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/renault/grand-scenic/209517099,"Renault Grand Scénic,
1,5 DCi 81 kW",159 000 Kč,"2015, 209 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/peugeot/308/209534226,"Peugeot 308,
1,6 HDi 88 kW PANORAMA",129 000 Kč,"2015, 264 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/citroen/c5/209824560,"Citroën C5,
Citroen C5 2.0 HDI 16V",24 500 Kč,"2008, 391 024 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/peugeot/308/209534256,"Peugeot 308,
1,6 HDi 88 kW PANORAMA",159 000 Kč,"2015, 214 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/multivan/207272586,"Volkswagen Multivan,
2.0tdi,110kw,dsg,1.maj,DPH",799 900 Kč,"2021, 198 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a5/208699670,"Audi A5,
2.0tfsi,4x4, vada motoru",180 000 Kč,"2013, 182 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/octavia/209865051,"Škoda Octavia,
1.4 TSI,TOP STAV,TZ,XENON,NAVI",149 000 Kč,"2011, 177 500 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/tesla/model-s/206293977,"Tesla Model S,
P85 nabijeni zdarma, SoH 89,9%",485 000 Kč,"2014, 179 000 km, Elektro"
https://www.sauto.cz/osobni/detail/opel/meriva/209540619,"Opel Meriva,
1,6 CDTi 81 kW",99 000 Kč,"2015, 298 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/bmw/rada-5/209035512,"BMW Řada 5,
530d xDrive/ČR/DPH/záruka 2027",745 000 Kč,"2019, 149 849 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/superb/209865078,"Škoda Superb,
2.0TDI DSG Selection DPH ČR 1.",829 000 Kč,"2024, 9 217 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volvo/v60/208093463,"Volvo V60,
2.4 D6 AWD 162 kW HYBRID",275 000 Kč,"2015, 256 000 km, Hybridní, Automatická"
https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209602005,"Škoda Enyaq iV,
iV 60 (62 kWh), SoH 92%",650 000 Kč,"2021, 69 929 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/skoda/enyaq-iv/209510583,"Škoda Enyaq iV,
iV 60 (62 kWh), SoH 92%",670 000 Kč,"2021, 74 415 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/taigo/208817820,"Volkswagen Taigo,
1,5 TSI 110kW DSG R-line DPH",539 999 Kč,"2022, 52 460 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/bmw/i3/209831886,"BMW i3,
120Ah BEV, Automat, Serv.kniha",480 000 Kč,"2021, 33 288 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/citroen/c4-spacetourer/208817265,"Citroën C4 SpaceTourer,
1,5 HDi 96KW Feel Navi Aut.kli",288 999 Kč,"2019, 84 677 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/touran/208805355,"Volkswagen Touran,
2,0 TDI DSG Highline 7Míst DPH",758 999 Kč,"2024, 15 241 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/hyundai/tucson/208795674,"Hyundai Tucson,
2,0 CRDI 136kW 4WD Premium",357 999 Kč,"2015, 113 670 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/skoda/octavia/208785285,"Škoda Octavia,
1,5 TGi 96kW DSG CZ Kessy",298 999 Kč,"2020, 68 266 km, CNG + benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/208780392,"Mercedes-Benz Třídy E,
2,0 220d 4MATIC AMG Premuim +",1 748 999 Kč,"2025, 6 010 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/tourneo-custom/208765563,"Ford Tourneo Custom,
2,0 TDCI 125kW Aut. 9-Míst Kůž",439 999 Kč,"2017, 240 292 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/arteon-shooting-brake/208752498,"Volkswagen Arteon Shooting Brake,
2,0 TDI 147kW DSG R-Line CZ DP",524 999 Kč,"2021, 167 473 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/peugeot/5008/208751478,"Peugeot 5008,
1,2 PT 96kW CZ Allure 7-Míst",333 999 Kč,"2019, 123 219 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/karoq/208742951,"Škoda Karoq,
1,5 TSI 110kW Style DSG DPH",527 999 Kč,"2020, 34 191 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-a/208742867,"Mercedes-Benz Třídy A,
2,0 35 AMG 225kW CZ DPH",809 999 Kč,"2019, 70 347 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/audi/a6/208742597,"Audi A6,
3,0 TDI 180kW quattro S-Line C",268 999 Kč,"2012, 251 712 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/citigo/208737518,"Škoda Citigo,
iV 61kW Aut. Style DPH",264 999 Kč,"2020, 68 388 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/cla/208734767,"Mercedes-Benz CLA,
2,0 45 AMG 280kW 4Matic H&K",519 999 Kč,"2015, 107 764 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/kamiq/208720520,"Škoda Kamiq,
1,0 TSI Clever LED DPH Serv.kn",373 999 Kč,"2021, 49 453 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volvo/xc40/208718246,"Volvo XC40,
2,0 D4 AWD Panorama Tažné",509 999 Kč,"2018, 133 805 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/suzuki/vitara/208718222,"Suzuki Vitara,
1,4 BoosterJet Hybrid Navi",358 999 Kč,"2020, 77 745 km, Hybridní, Manuální"
https://www.sauto.cz/osobni/detail/volkswagen/multivan/208717811,"Volkswagen Multivan,
2,0 TDI 150kW DSG 4Motion",578 999 Kč,"2016, 194 192 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/ford/tourneo-custom/208717286,"Ford Tourneo Custom,
2,0 TDCi 136kW Aut. 8-Míst",514 999 Kč,"2019, 194 141 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/opel/astra/208708607,"Opel Astra,
1,2 Turbo 81kW Edition CZ",377 999 Kč,"2023, 17 319 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/volvo/v40/208679027,"Volvo V40,
2,0 D2 Winter Packet LED",208 999 Kč,"2017, 122 831 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/eqs/209541939,"Mercedes-Benz EQS,
SUV*500*4M*PANO*360*ZÁRUKA*",2 349 000 Kč,"2024, 31 129 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan-allspace/208676036,"Volkswagen Tiguan Allspace,
2,0 TDI DSG 4M R-Line Black DP",528 999 Kč,"2021, 192 382 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/cupra/formentor/208650326,"Cupra Formentor,
2,0 TSI VZ DSG 4Drive Brembo D",744 999 Kč,"2021, 45 255 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan-allspace/208636223,"Volkswagen Tiguan Allspace,
2,0 TDI 147kW DSG 4M 1.Maj DPH",688 999 Kč,"2022, 148 646 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/q5/208635077,"Audi Q5,
2,0 40TDI S-line quattro DPH",828 999 Kč,"2022, 108 373 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/cla/208626641,"Mercedes-Benz CLA,
2,0 45 AMG 280kW 4Matic",788 999 Kč,"2018, 33 187 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/nissan/qashqai/208623641,"Nissan Qashqai,
1,3 DIG-T MHEV Business Tažné",397 999 Kč,"2022, 188 959 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/hyundai/i30/208598531,"Hyundai i30,
1,6 CRDi 85kW Aut. CZ 1Maj DPH",259 999 Kč,"2021, 180 137 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/audi/a4/208561469,"Audi A4,
3,0 TDI Aut. S-line quattro",169 999 Kč,"2012, 399 900 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/touran/208534085,"Volkswagen Touran,
2,0 TDI 110kW DSG Comfort DPH",358 999 Kč,"2020, 181 074 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/polo/208532573,"Volkswagen Polo,
6R 1,2 i 44kW Klimatizace",59 999 Kč,"2009, 254 307 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/kodiaq/208513727,"Škoda Kodiaq,
2,0 TDI DSG Sportline LED DPH",667 999 Kč,"2022, 150 203 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/bmw/rada-1/208513646,"BMW Řada 1,
2,0 128Ti 195kW M-Paket DPH",738 999 Kč,"2023, 39 281 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/tiguan/208508150,"Volkswagen Tiguan,
2,0 TDI 176kW R-Line DSG CZ",446 999 Kč,"2017, 182 982 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mini/cooper/208496831,"Mini Cooper,
2,0 JCW 170kW Automat H/K LED",358 999 Kč,"2016, 116 546 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/volkswagen/arteon-shooting-brake/208493249,"Volkswagen Arteon Shooting Brake,
2,0 TDI SB R-line DSG DPH",708 999 Kč,"2023, 89 659 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/peugeot/308/208487570,"Peugeot 308,
1,2 PT 96kW Allure LED Navi",159 999 Kč,"2017, 125 507 km, Benzín, Manuální"
